Anger,0.8463291108608246,0.20513692,1.0
Anger,0.8486539959907532,0.19769904,1.0
Anger,0.8505697429180146,0.188029,1.0
Anger,0.8523424804210663,0.1827538,1.0
Anger,0.8522657096385956,0.17642498,1.0
Anger,0.8513597667217254,0.16862266,1.0
Anger,0.8498878538608551,0.16119987,1.0
Neutral,0.8497733294963836,0.16200884,0.9871428571428571
Neutral,0.8490596771240234,0.16478778,0.9771428571428571
Neutral,0.8515751004219055,0.16855696,0.97
Neutral,0.8495329916477203,0.16548045,0.9657142857142857
Happiness,0.8469313502311706,0.16813898,0.8914285714285715
Happiness,0.844826465845108,0.17094734,0.8285714285714285
Happiness,0.8440932035446167,0.17183556,0.7771428571428571
Happiness,0.845687347650528,0.1710093,0.7371428571428571
Happiness,0.8468230128288269,0.16900593,0.7085714285714286
Neutral,0.8479356884956359,0.17167385,0.6785714285714286
Neutral,0.8476231753826141,0.1760169,0.6785714285714286
Neutral,0.8503299534320832,0.18027367,0.6785714285714286
Neutral,0.8503415822982788,0.18311696,0.6785714285714286
Neutral,0.8518523335456848,0.18681318,0.6785714285714286
Neutral,0.8560613930225373,0.18750846,0.6914285714285714
Neutral,0.8606839299201965,0.1872907,0.73
Neutral,0.8621033132076263,0.18436779,0.7942857142857143
Neutral,0.8612431406974792,0.18329337,0.8842857142857143
Neutral,0.8618995130062104,0.18028449,1.0
Neutral,0.8624318540096283,0.1771411,1.0
Neutral,0.8650061547756195,0.17541496,1.0
Neutral,0.8673525333404541,0.17423992,1.0
Neutral,0.8712310671806336,0.17149691,1.0
Neutral,0.8716806769371033,0.16759695,1.0
Neutral,0.8697523415088654,0.16658217,1.0
Neutral,0.8674124240875244,0.16612181,1.0
Neutral,0.8658480405807495,0.16705227,1.0
Neutral,0.8666884064674377,0.169185,1.0
Neutral,0.8669801115989685,0.16964367,1.0
Neutral,0.8685718178749084,0.17165634,1.0
Neutral,0.8681135952472687,0.17257175,1.0
Neutral,0.8656951487064362,0.17220418,1.0
Neutral,0.8618172645568848,0.17691776,1.0
Neutral,0.8614880919456482,0.18026784,1.0
Neutral,0.8618429124355316,0.18552515,1.0
Neutral,0.8620316863059998,0.19007012,1.0
Neutral,0.8621470212936402,0.195109,1.0
Neutral,0.8619632303714753,0.19639608,1.0
Neutral,0.8632557451725006,0.19625302,1.0
Neutral,0.8633166015148163,0.19987167,1.0
Neutral,0.8627050995826722,0.20418076,1.0
Neutral,0.8644226431846619,0.20735462,1.0
Neutral,0.8665033400058746,0.20803432,1.0
Neutral,0.8647200286388397,0.21384792,1.0
Neutral,0.8650893151760102,0.2158546,1.0
Neutral,0.8660345256328583,0.21571353,1.0
Neutral,0.8676276683807373,0.21568504,1.0
Neutral,0.8668976545333862,0.21620722,1.0
Neutral,0.8667410850524903,0.2202389,1.0
Neutral,0.867402583360672,0.22013488,1.0
Neutral,0.8683456480503082,0.22004977,1.0
Neutral,0.867149817943573,0.22094262,1.0
Neutral,0.8662999927997589,0.22030728,1.0
Neutral,0.8679180920124054,0.2180787,1.0
Neutral,0.8685134470462799,0.21692249,1.0
Neutral,0.8659120738506317,0.21467765,1.0
Neutral,0.8603874683380127,0.20697467,1.0
Neutral,0.8575540602207183,0.1983455,1.0
Neutral,0.852720308303833,0.1890919,1.0
Neutral,0.8492146372795105,0.1812768,1.0
Happiness,0.8448437273502349,0.19122738,0.8842857142857143
Happiness,0.8410699486732482,0.20347121,0.7942857142857143
Happiness,0.8361671805381775,0.21634063,0.73
Happiness,0.8321211457252502,0.22914128,0.6914285714285715
Happiness,0.8278249263763428,0.24013607,0.6785714285714286
Happiness,0.8256709575653076,0.24972694,0.6914285714285714
